Timestamp,Overall CPU Usage (%),CPU Frequency (MHz),CPU Times,CPU Stats,Process Count,Memory Usage (%),Total Memory (MB),Available Memory (MB),Top Memory Processes,CPU Core 0 Usage (%),CPU Core 1 Usage (%),CPU Core 2 Usage (%),CPU Core 3 Usage (%),CPU Core 4 Usage (%),CPU Core 5 Usage (%),CPU Core 6 Usage (%),CPU Core 7 Usage (%),Drive C Total Space (MB),Drive C Free Space (MB),Drive C Usage (%)
2025-05-19 23:36:13,31.2,"{""Current"": 1500.0, ""Max"": 1800.0}","{""User"": 105347.19, ""System"": 60296.38, ""Idle"": 682625.05}","{""Context Switches"": 869027464, ""Interrupts"": 801739442, ""Soft Interrupts"": 0, ""System Calls"": 2813339907}",241,73,8078.3,2141.16,"[{""pid"": 23000, ""name"": ""Cursor.exe"", ""memory_mb"": 443.15}, {""pid"": 2484, ""name"": ""MemCompression"", ""memory_mb"": 412.91}, {""pid"": 6784, ""name"": ""explorer.exe"", ""memory_mb"": 224.33}, {""pid"": 18552, ""name"": ""chrome.exe"", ""memory_mb"": 218.01}, {""pid"": 17880, ""name"": ""chrome.exe"", ""memory_mb"": 182.78}]",42.9,28.6,42.9,42.9,57.1,50.0,50.0,62.5,"{""pid"": 0, ""name"": ""System Idle Process"", ""cpu_percent"": 533.8}","{""pid"": 10456, ""name"": ""SynTPEnh.exe"", ""cpu_percent"": 48.2}","{""pid"": 17880, ""name"": ""chrome.exe"", ""cpu_percent"": 45.1}","{""pid"": 16944, ""name"": ""python.exe"", ""cpu_percent"": 41.5}","{""pid"": 1860, ""name"": ""chrome.exe"", ""cpu_percent"": 40.6}",243312.0,51486.57,78.84
2025-05-19 23:36:17,30.9,"{""Current"": 1600.0, ""Max"": 1800.0}","{""User"": 105353.44, ""System"": 60300.89, ""Idle"": 682645.41}","{""Context Switches"": 869057705, ""Interrupts"": 801776559, ""Soft Interrupts"": 0, ""System Calls"": 2813439753}",241,73,8078.3,2150.21,"[{""pid"": 23000, ""name"": ""Cursor.exe"", ""memory_mb"": 433.43}, {""pid"": 2484, ""name"": ""MemCompression"", ""memory_mb"": 412.81}, {""pid"": 6784, ""name"": ""explorer.exe"", ""memory_mb"": 224.28}, {""pid"": 18552, ""name"": ""chrome.exe"", ""memory_mb"": 217.9}, {""pid"": 17880, ""name"": ""chrome.exe"", ""memory_mb"": 182.29}]",33.3,0.0,33.3,0.0,33.3,0.0,33.3,16.7,"{""pid"": 0, ""name"": ""System Idle Process"", ""cpu_percent"": 522.8}","{""pid"": 23000, ""name"": ""Cursor.exe"", ""cpu_percent"": 49.4}","{""pid"": 17880, ""name"": ""chrome.exe"", ""cpu_percent"": 47.0}","{""pid"": 16944, ""name"": ""python.exe"", ""cpu_percent"": 41.4}","{""pid"": 1860, ""name"": ""chrome.exe"", ""cpu_percent"": 37.4}",243312.0,51486.55,78.84
2025-05-19 23:36:21,60.3,"{""Current"": 1600.0, ""Max"": 1800.0}","{""User"": 105358.66, ""System"": 60304.77, ""Idle"": 682667.19}","{""Context Switches"": 869094614, ""Interrupts"": 801817559, ""Soft Interrupts"": 0, ""System Calls"": 2813568810}",239,73,8078.3,2169.29,"[{""pid"": 23000, ""name"": ""Cursor.exe"", ""memory_mb"": 434.71}, {""pid"": 2484, ""name"": ""MemCompression"", ""memory_mb"": 412.8}, {""pid"": 6784, ""name"": ""explorer.exe"", ""memory_mb"": 225.73}, {""pid"": 18552, ""name"": ""chrome.exe"", ""memory_mb"": 224.54}, {""pid"": 5524, ""name"": ""MsMpEng.exe"", ""memory_mb"": 185.15}]",66.7,28.6,16.7,0.0,33.3,0.0,16.7,33.3,"{""pid"": 0, ""name"": ""System Idle Process"", ""cpu_percent"": 562.8}","{""pid"": 17880, ""name"": ""chrome.exe"", ""cpu_percent"": 49.2}","{""pid"": 1860, ""name"": ""chrome.exe"", ""cpu_percent"": 44.2}","{""pid"": 16944, ""name"": ""python.exe"", ""cpu_percent"": 42.1}","{""pid"": 8816, ""name"": ""dwm.exe"", ""cpu_percent"": 15.1}",243312.0,51486.45,78.84
2025-05-19 23:36:24,1.9,"{""Current"": 1600.0, ""Max"": 1800.0}","{""User"": 105366.25, ""System"": 60312.88, ""Idle"": 682685.78}","{""Context Switches"": 869165964, ""Interrupts"": 801886123, ""Soft Interrupts"": 0, ""System Calls"": 2813920030}",240,73,8078.3,2150.58,"[{""pid"": 23000, ""name"": ""Cursor.exe"", ""memory_mb"": 438.33}, {""pid"": 2484, ""name"": ""MemCompression"", ""memory_mb"": 412.8}, {""pid"": 6784, ""name"": ""explorer.exe"", ""memory_mb"": 233.58}, {""pid"": 18552, ""name"": ""chrome.exe"", ""memory_mb"": 218.09}, {""pid"": 5524, ""name"": ""MsMpEng.exe"", ""memory_mb"": 190.03}]",55.6,0.0,28.6,0.0,16.7,0.0,0.0,0.0,"{""pid"": 0, ""name"": ""System Idle Process"", ""cpu_percent"": 435.7}","{""pid"": 16944, ""name"": ""python.exe"", ""cpu_percent"": 41.7}","{""pid"": 5524, ""name"": ""MsMpEng.exe"", ""cpu_percent"": 32.8}","{""pid"": 6784, ""name"": ""explorer.exe"", ""cpu_percent"": 29.0}","{""pid"": 23000, ""name"": ""Cursor.exe"", ""cpu_percent"": 28.2}",243312.0,51486.07,78.84
2025-05-19 23:36:28,9.4,"{""Current"": 1500.0, ""Max"": 1800.0}","{""User"": 105368.2, ""System"": 60316.16, ""Idle"": 682708.67}","{""Context Switches"": 869187319, ""Interrupts"": 801913955, ""Soft Interrupts"": 0, ""System Calls"": 2814142574}",240,73,8078.3,2172.88,"[{""pid"": 23000, ""name"": ""Cursor.exe"", ""memory_mb"": 438.59}, {""pid"": 2484, ""name"": ""MemCompression"", ""memory_mb"": 412.81}, {""pid"": 6784, ""name"": ""explorer.exe"", ""memory_mb"": 233.58}, {""pid"": 18552, ""name"": ""chrome.exe"", ""memory_mb"": 218.04}, {""pid"": 5524, ""name"": ""MsMpEng.exe"", ""memory_mb"": 189.05}]",42.9,0.0,14.3,0.0,42.9,0.0,16.7,0.0,"{""pid"": 0, ""name"": ""System Idle Process"", ""cpu_percent"": 652.1}","{""pid"": 16944, ""name"": ""python.exe"", ""cpu_percent"": 31.9}","{""pid"": 6784, ""name"": ""explorer.exe"", ""cpu_percent"": 21.5}","{""pid"": 1592, ""name"": ""ProtonVPN.exe"", ""cpu_percent"": 12.5}","{""pid"": 10456, ""name"": ""SynTPEnh.exe"", ""cpu_percent"": 8.5}",243312.0,51486.06,78.84
2025-05-19 23:36:33,56.9,"{""Current"": 1600.0, ""Max"": 1800.0}","{""User"": 105370.95, ""System"": 60321.59, ""Idle"": 682724.81}","{""Context Switches"": 869250810, ""Interrupts"": 801972143, ""Soft Interrupts"": 0, ""System Calls"": 2814483226}",243,91,8078.3,698.03,"[{""pid"": 16768, ""name"": ""vlc.exe"", ""memory_mb"": 1582.62}, {""pid"": 23000, ""name"": ""Cursor.exe"", ""memory_mb"": 436.61}, {""pid"": 2484, ""name"": ""MemCompression"", ""memory_mb"": 401.3}, {""pid"": 6784, ""name"": ""explorer.exe"", ""memory_mb"": 239.11}, {""pid"": 18552, ""name"": ""chrome.exe"", ""memory_mb"": 216.13}]",57.1,16.7,16.7,33.3,16.7,100.0,16.7,50.0,"{""pid"": 0, ""name"": ""System Idle Process"", ""cpu_percent"": 525.1}","{""pid"": 4, ""name"": ""System"", ""cpu_percent"": 63.4}","{""pid"": 16944, ""name"": ""python.exe"", ""cpu_percent"": 46.2}","{""pid"": 6784, ""name"": ""explorer.exe"", ""cpu_percent"": 30.7}","{""pid"": 5524, ""name"": ""MsMpEng.exe"", ""cpu_percent"": 13.2}",243312.0,51485.39,78.84
2025-05-19 23:36:36,0.0,"{""Current"": 1600.0, ""Max"": 1800.0}","{""User"": 105375.95, ""System"": 60337.45, ""Idle"": 682746.33}","{""Context Switches"": 869319951, ""Interrupts"": 802049452, ""Soft Interrupts"": 0, ""System Calls"": 2814704944}",242,67,8078.3,2629.39,"[{""pid"": 23000, ""name"": ""Cursor.exe"", ""memory_mb"": 437.03}, {""pid"": 6784, ""name"": ""explorer.exe"", ""memory_mb"": 247.73}, {""pid"": 18552, ""name"": ""chrome.exe"", ""memory_mb"": 216.45}, {""pid"": 5524, ""name"": ""MsMpEng.exe"", ""memory_mb"": 178.22}, {""pid"": 8548, ""name"": ""Cursor.exe"", ""memory_mb"": 145.91}]",0.0,0.0,37.5,0.0,14.3,0.0,0.0,0.0,"{""pid"": 0, ""name"": ""System Idle Process"", ""cpu_percent"": 408.3}","{""pid"": 4, ""name"": ""System"", ""cpu_percent"": 136.3}","{""pid"": 16944, ""name"": ""python.exe"", ""cpu_percent"": 43.7}","{""pid"": 6784, ""name"": ""explorer.exe"", ""cpu_percent"": 29.6}","{""pid"": 2484, ""name"": ""MemCompression"", ""cpu_percent"": 19.0}",243312.0,51485.31,78.84
2025-05-19 23:36:40,31.4,"{""Current"": 1500.0, ""Max"": 1800.0}","{""User"": 105378.56, ""System"": 60342.42, ""Idle"": 682766.0}","{""Context Switches"": 869380616, ""Interrupts"": 802114265, ""Soft Interrupts"": 0, ""System Calls"": 2814984460}",241,67,8078.3,2627.18,"[{""pid"": 23000, ""name"": ""Cursor.exe"", ""memory_mb"": 437.51}, {""pid"": 6784, ""name"": ""explorer.exe"", ""memory_mb"": 263.58}, {""pid"": 18552, ""name"": ""chrome.exe"", ""memory_mb"": 215.82}, {""pid"": 5524, ""name"": ""MsMpEng.exe"", ""memory_mb"": 178.45}, {""pid"": 8548, ""name"": ""Cursor.exe"", ""memory_mb"": 145.93}]",0.0,0.0,16.7,14.3,66.7,14.3,0.0,0.0,"{""pid"": 0, ""name"": ""System Idle Process"", ""cpu_percent"": 577.9}","{""pid"": 6784, ""name"": ""explorer.exe"", ""cpu_percent"": 80.0}","{""pid"": 4, ""name"": ""System"", ""cpu_percent"": 35.8}","{""pid"": 16944, ""name"": ""python.exe"", ""cpu_percent"": 35.5}","{""pid"": 8816, ""name"": ""dwm.exe"", ""cpu_percent"": 19.0}",243312.0,51485.31,78.84
2025-05-19 23:36:43,30.6,"{""Current"": 1500.0, ""Max"": 1800.0}","{""User"": 105380.81, ""System"": 60348.08, ""Idle"": 682785.2}","{""Context Switches"": 869444838, ""Interrupts"": 802181109, ""Soft Interrupts"": 0, ""System Calls"": 2815272071}",242,67,8078.3,2587.15,"[{""pid"": 23000, ""name"": ""Cursor.exe"", ""memory_mb"": 437.84}, {""pid"": 6784, ""name"": ""explorer.exe"", ""memory_mb"": 280.32}, {""pid"": 18552, ""name"": ""chrome.exe"", ""memory_mb"": 215.64}, {""pid"": 5524, ""name"": ""MsMpEng.exe"", ""memory_mb"": 179.34}, {""pid"": 8548, ""name"": ""Cursor.exe"", ""memory_mb"": 145.91}]",25.0,14.3,42.9,0.0,28.6,14.3,33.3,14.3,"{""pid"": 0, ""name"": ""System Idle Process"", ""cpu_percent"": 565.5}","{""pid"": 6784, ""name"": ""explorer.exe"", ""cpu_percent"": 75.0}","{""pid"": 4, ""name"": ""System"", ""cpu_percent"": 69.0}","{""pid"": 16944, ""name"": ""python.exe"", ""cpu_percent"": 34.6}","{""pid"": 8816, ""name"": ""dwm.exe"", ""cpu_percent"": 10.7}",243312.0,51484.81,78.84
2025-05-19 23:36:46,10.4,"{""Current"": 1500.0, ""Max"": 1800.0}","{""User"": 105382.34, ""System"": 60350.67, ""Idle"": 682806.7}","{""Context Switches"": 869477972, ""Interrupts"": 802219520, ""Soft Interrupts"": 0, ""System Calls"": 2815405251}",242,68,8078.3,2580.96,"[{""pid"": 23000, ""name"": ""Cursor.exe"", ""memory_mb"": 437.46}, {""pid"": 6784, ""name"": ""explorer.exe"", ""memory_mb"": 281.4}, {""pid"": 18552, ""name"": ""chrome.exe"", ""memory_mb"": 215.64}, {""pid"": 5524, ""name"": ""MsMpEng.exe"", ""memory_mb"": 179.21}, {""pid"": 8548, ""name"": ""Cursor.exe"", ""memory_mb"": 145.89}]",44.4,14.3,28.6,14.3,28.6,14.3,0.0,28.6,"{""pid"": 0, ""name"": ""System Idle Process"", ""cpu_percent"": 672.2}","{""pid"": 6784, ""name"": ""explorer.exe"", ""cpu_percent"": 32.8}","{""pid"": 16944, ""name"": ""python.exe"", ""cpu_percent"": 29.3}","{""pid"": 8816, ""name"": ""dwm.exe"", ""cpu_percent"": 6.5}","{""pid"": 10456, ""name"": ""SynTPEnh.exe"", ""cpu_percent"": 6.5}",243312.0,51484.8,78.84
